,player1_win,ranking_diff,match_winloss_diff,game_winloss_diff,aces_per_serve_diff,bp_saved_per_faced_diff,bp_won_per_achieved_diff,serve_winloss_diff,nonserve_winloss_diff,firstserve_win_diff
46,1,-1115.0,-0.03448275862068961,-0.02500760231110255,0.05381652970102607,0.04431887697607784,-0.07361450809726683,0.008336473239993647,-0.015362566708956471,-0.03832507667700724
47,1,-125.0,-0.024630541871921152,-0.027476318416844725,-0.008023927181137924,-0.03798329676698253,-0.05860656858193808,-0.0036475687117014655,0.026574599757003603,-0.002960183789643689
48,0,0.0,0.006060606060605989,-0.11046083407982477,0.10872097477067048,0.0030641580641580513,-0.03718189819583012,0.07795600373274725,-0.03416603496254961,0.09828409332224947
49,0,-95.0,-0.11428571428571421,0.021958160283033434,-0.09174922234470617,-0.0815268329554043,0.028215238289320654,-0.03670601422834985,0.013816998971889705,-0.01893460826241089
50,0,95.0,0.10822510822510822,0.08850267379679133,-0.016971752425964312,0.07846267489124625,0.008966659906509467,-0.0412499895043974,0.020349035990659903,-0.07934948505983858
51,0,1050.0,-0.023076923076923106,-0.3244925805901415,-2.6087310452921342e-05,0.08237429237429239,-0.008093895797515738,-0.046388330509592235,-0.03783338951603482,-0.025313061621048405
52,0,-6065.0,-0.19580419580419584,-0.4323768531802965,-0.04584977858206009,0.10508935508935513,-0.02298850497231064,-0.11161537627022577,-0.044200869184879144,-0.10517957318686605
53,0,-5040.0,-0.19893899204244037,-0.5228055670387213,-0.00045928789943863735,0.022989558334385984,-0.0469366177588989,-0.05267834508081071,-0.06224657011973028,0.04539967197707773
54,0,-6030.0,-0.20879120879120883,-0.5203368509329791,0.06138116898272536,0.10529173207744635,-0.06194455727422765,-0.040694303129115594,-0.10418373658569036,0.010034779089714174
55,0,-6155.0,-0.23342175066312998,-0.5478131693498238,0.053357241801587435,0.06730843531046382,-0.12055112585616573,-0.04434187184081706,-0.07760913682868675,0.007074595300070485
56,1,990.0,0.009852216748768461,-0.0024687161057421747,-0.061840456882164,-0.08230217374306037,0.01500793951532875,-0.011984041951695112,0.041937166465960074,0.03536489288736355
57,0,417.0,0.13157894736842107,0.04625349157752212,0.030572907301178343,-0.1150725743240224,-0.11677737467211152,0.05512372011302902,-0.011357553160654232,0.038051304315772916
58,1,3460.0,0.45394736842105265,0.46978738609969617,0.023423515584187066,-0.13613437001594897,0.056832619743803936,0.061259386553853434,0.07067752876738842,0.01946837568291382
59,0,-895.0,-0.23863636363636365,-0.2782403580572972,-0.04347917398139624,0.03225569951048424,0.06355658037027662,-0.028434885877892335,-0.04880842599545521,-0.0296476705403807
60,0,-132.0,0.05263157894736842,0.05006809669731016,0.03477510304318132,-0.07129851143009025,0.02816408737461379,0.017993722526784217,-0.00841344938520866,0.032619448364424375
61,0,-361.0,-0.07114624505928852,-0.008722300801508709,-0.017633076101774336,-0.08535015708928756,0.07850911714548081,0.012777898863199355,-0.03453770107276849,0.04288198424733891
62,1,-615.0,-0.16879795396419434,-0.12807803006076124,-0.0342829378325884,-0.025763416748071477,0.24042267763495373,-0.047116345784460556,-0.0007828803289496311,-0.03310649995254422
63,0,-147.0,-0.10294117647058826,-0.23938062356141454,-0.060727199493795174,-0.07042752998635349,-0.03653127917833793,-0.10144918451139939,0.005233640473400802,-0.016494147860567576
64,0,-25.0,-0.14705882352941174,-0.1280558118081181,-0.03408631636758616,0.018370142928966438,0.15409614350790818,-0.005663538535145118,-0.005878524268373653,0.0036052832347852615
65,1,10.0,0.023809523809523836,0.09401304713804715,-0.020920827198765313,-0.051632107388409954,-0.047507043221328815,-0.025174701074718975,0.02124173862270612,-0.02038247071935234
66,0,-85.0,-0.13157894736842107,-0.17421582397003743,-0.06879128082254465,0.018604845446950624,0.16957875457875454,-0.03444483669326437,-0.0031306818606398057,0.0056098760000663495
67,0,349.0,0.06719367588932806,-0.0032634032634032417,0.14041951439059447,-0.02912165626359997,-0.16775093073720077,0.08718282410367761,-0.11125972870028739,0.08325572626660949
68,0,-124.0,0.10160427807486627,0.09368081180811805,0.0050975814131078365,0.04031311825429473,-0.06954347395523858,0.003728404634609661,0.01111667088496976,0.0030617875934144667
69,1,-624.0,-0.2303921568627451,-0.18083716919643433,-0.027081590598133906,-0.002002008068184513,0.025058566089912804,-0.03304975647157693,-0.019950594451988657,0.014830423499026857
70,0,-2495.0,-0.2834224598930481,-0.3802617615847187,-0.013923627879662295,-0.01362851844135271,-0.10302289768585865,-0.08912749585580648,-0.038641014335089985,-0.024490691665909337
71,1,2675.0,0.13636363636363635,0.15156857976653693,-0.029850954685949144,-0.012699396563032872,0.19589404614524236,0.05624264852188421,0.006136368659319935,0.03688108436175175
72,1,270.0,-0.0818414322250639,-0.11911191119111908,-0.04539528178555695,-0.03601789893349994,0.002654698242933462,-0.044175836953721626,-0.023451347443559423,0.0012067626764760697
73,0,-542.0,0.11372549019607842,0.1476718403547671,0.06221650046200851,0.021617902794373367,-0.07302747361570888,0.07212987921370306,0.015066313877447834,0.0050060341221432325
74,0,-737.0,-0.05288461538461542,-0.10996646481217887,0.06703825482932352,0.012762758075258063,-0.056021934168144605,0.01853475656616632,-0.04109289744208772,-0.012421940322326464
75,0,-383.0,-0.13919413919413925,-9.625194910212187e-05,0.019280594554651607,0.049291845720417116,0.09060650887573962,0.02410316243041344,-0.000652253745332676,0.017772880481950692
76,0,835.0,0.17898193760262726,0.0714383588458678,-0.0038700944749503335,-0.08744851663570863,-0.012022747187246885,-0.025220215085533515,0.02186769837750885,-0.04589607588679179
77,0,-67.0,-0.10776942355889724,-0.1751515069347468,0.02724942038092637,-0.0817077677485275,-0.1224861395914027,-0.05858841907739476,-0.040841336354508206,-0.040129961150956905
78,1,-229.0,-0.06538461538461537,-0.09273006060311051,0.010908658490266412,0.03635267510267515,-0.026872539853309063,-0.013900629216922256,-0.022415806654052517,-0.008886172440285167
79,0,780.0,0.27777777777777773,0.330944319237794,-0.05563772236487756,0.043832808605535956,0.19123789411222566,0.009029412553241523,0.08932845604068956,-0.03240673295472907
80,0,-154.0,0.0625,0.047303464423191444,-0.023368108297164417,0.03647110382307739,0.1973372113997114,0.026393607652403617,0.029241045562381107,0.03001245404986086
81,1,-2196.0,-0.3933823529411765,-0.2975013014055179,0.003400643954648397,0.09322701668386663,-0.09071372867328753,-0.07583710631151708,-0.049186133585402414,-0.071678250229044
82,1,2315.0,0.25217391304347825,0.16300075435740657,0.04439129394041115,-0.03230980798116334,-0.04413954805259157,0.04944582069355097,-0.006845652322119478,0.0375010867706172
83,1,675.0,-0.14782608695652177,-0.14347310277965586,0.006822676569262248,-0.15122128539264068,-0.11933194824499177,0.007125447931927487,-0.0040349421632879245,0.014924930483008914
84,1,2156.0,0.33967391304347827,0.2741173895368836,0.06495025559726747,0.009909020339638586,-0.009507363107906563,0.10250272010639871,0.038170728855180414,0.07727959836949555
85,1,2045.0,0.31884057971014496,0.3551563931422589,0.11556916409745749,0.08547558563756363,-0.027737431650475097,0.12298469744351304,0.02772189233964789,0.05273701850764578
86,0,-1430.0,-0.30000000000000004,-0.2987269618088543,-0.041829252396679395,-0.09901720909809131,-0.11635101010101023,-0.04059143139834065,-0.014602281450425136,-0.036715654986766266
87,0,2165.0,-0.07586206896551728,-0.11727721340684161,0.006308058774148084,-0.1359731035248276,-0.03278109990077538,0.025012929455227817,-0.005291632234508958,0.004835271274499564
88,1,1047.0,0.12258064516129041,0.08036640524503103,0.11327119442696454,0.10541766835315214,0.032275493323880466,0.06508082014804495,-0.06065629532046746,0.08108948811943495
89,1,-1415.0,0.07272727272727275,0.012087285695493888,0.09930816779099014,0.12389121989121987,0.0240608514292725,0.06130266035143361,-0.029728284512486824,0.10025436357938633
90,0,166.0,0.1923076923076923,0.10735935750415071,-3.523588687774637e-05,-0.01645941471116308,0.07387302240243415,0.005971004159327831,0.026003020948754507,0.030209523064319732
91,0,-1187.0,-0.08169934640522875,-0.1299044240811904,-0.021778081694486744,-0.019026149050658803,-0.006308647139096901,-0.0019292452197189336,-0.046704559568126025,0.02191270072963164
92,0,-1084.0,-0.13725490196078433,-0.11176716917922958,0.009507826155299381,-0.042156830098006526,-0.02126042375754017,0.02217476335505364,-0.05188862851505066,0.02233290527512971
93,1,530.0,0.303030303030303,0.14891518737672582,-0.018143094671254453,0.1443884304995416,0.046010573982037284,-0.025388225339301296,0.04184239715471899,-0.030882420304103708
94,1,-722.0,-0.037267080745341685,-0.15603100445954554,0.03554060381363715,0.0563437856139718,-0.05442577453975839,0.005189944523909862,-0.06353522319118093,0.022838695104211715
95,1,-427.0,-0.05614973262032086,0.04908913467794407,0.038781095073342695,0.04681667856801541,0.030066252195438847,0.03245946634993002,-0.01565788031809534,0.02307073787658598
96,1,1683.0,0.07142857142857151,0.13420773714891354,-0.07227833851256438,0.00331187836439939,0.07485173894119052,-0.01630323334937378,0.06662414757011348,0.015076181864571436
97,1,2707.0,0.13636363636363635,0.14562676648078843,-0.07547747212277828,-0.006894998940453534,0.05864109309085386,-0.055517875153720864,0.06400117505881547,-0.11094816627884241
98,1,1315.0,0.06060606060606066,0.11073083183772292,-0.03402884320403974,0.001600662711773837,-0.01715675758073415,-0.04694673364252688,0.009991865409647582,-0.06608669113432541
99,0,313.0,-0.00694444444444442,0.08098970670571526,0.012230795584696807,0.005105947293447266,0.19449657323431846,-0.042227135396604054,0.058034070728392895,-0.06932850502320254
100,0,-4052.0,-0.34913793103448276,-0.3061208010335916,-0.06184976694889985,-0.045246725257501175,-0.20152862019938594,-0.09430093039667764,-0.028312288683278064,-0.04546122493464522
101,1,1783.0,0.12121212121212122,0.1818298969072164,-0.009553504285752148,-0.14592782677577998,0.015432458488014056,0.02936038273289443,0.0271866263394554,0.015060755055421038
102,0,-1005.0,-0.10416666666666663,-0.033730818566202636,-0.004541925754019488,0.008118277041888278,-0.11901223247219983,-0.009275767241435862,-0.028053200817741375,0.037959184171983185
103,1,112.0,-0.041666666666666685,-0.004109062980030775,-0.04213492727762213,-0.011452699669611488,0.13800724352807692,-0.007238341220978328,0.028468958397663113,0.006881371645839296
104,0,-1415.0,-0.10217391304347823,-0.06154750599195036,-0.06395159042055068,0.12391364070711897,0.03823688388905777,-0.013688665284803836,0.006282191281728522,-0.02326451958136333
105,0,-1680.0,-0.20772946859903385,-0.17412145146520142,-0.057058326092745,0.11351698489379658,0.1264378804233876,-0.018925215707380816,-0.017048684488512655,0.0035125839926282154
106,1,-320.0,-0.2121212121212121,-0.26098967820279306,-0.06436425347886937,-0.14202781786115126,0.06550045913682273,-0.09735063770700603,-0.021334690709705673,-0.04194069806254663
107,0,-463.0,-0.13196480938416422,-0.2313675964565487,0.15877187769266674,-0.014504603819119888,-0.19109260322603433,0.06135247945002398,-0.1337348777758448,0.0928805324472729
108,0,9857.0,0.3513043478260869,0.3646094885687854,0.03360933765029884,-0.02856873078612232,0.09261079670542588,0.054892742442762876,0.050112513618786936,0.008129855300030797
109,0,-525.0,0.050000000000000044,0.11117262591311039,-0.06633187199580583,0.06121265172735768,0.17829081865846572,-0.014782042001014517,0.059583463808848436,-0.008672089187100385
110,0,-1701.0,-0.18055555555555558,-0.17587245023347275,-0.04833680737788508,-0.09290643769810425,0.12057795599462273,-0.04928102311145588,-0.016425196508217277,0.030469381600131407
111,1,1154.0,0.06944444444444442,0.1616119522773226,0.046320787379816715,-0.0721749315499316,-0.0053735616235616734,0.04008006605346137,0.03677023108130395,0.00368046197072186
112,1,8415.0,0.4183006535947712,0.59822010817446,0.04448843519553903,-0.00916062876847179,-0.013865390806951705,0.12568582862143785,0.030544648437510202,0.046366649439849084
113,0,-6680.0,-0.19658119658119655,-0.46726320887433404,0.07254099827623801,0.04720526387193047,-0.09046745435634318,-0.025166555435064963,-0.10478548072048349,0.0300338617748791
114,0,-7305.0,-0.23671497584541057,-0.49464569902624556,0.07385855330812836,-0.01817841468310344,-0.12472281252474487,-0.02401345489808937,-0.08288414227158097,0.03069423370495661
115,0,-4340.0,-0.16475095785440608,-0.3795146405377692,0.013258041974195917,-0.03779115733138727,-0.022391469038978595,-0.024175492843418578,-0.04773744249377809,0.05700957746883306
116,0,-9226.0,-0.5811965811965811,-0.7781144251200126,-0.01273609775121809,-0.03475092096886967,-0.19399693141523205,-0.11024983472689431,-0.10019045723794684,-0.04406852902116826
117,0,-1845.0,-0.02564102564102566,-0.01496272725647585,-0.09134441880085065,-0.03210174599063487,0.09781155078301396,-0.0680231541830888,0.05370838785343768,-0.08809666276369199
118,0,-1350.0,-0.06730769230769229,-0.02326187465613927,-0.054568807555197774,-0.03479425666925673,0.002545371295371246,-0.0334714425528152,0.0389316160841322,-0.055491882111332214
119,0,2555.0,0.2222222222222222,0.20406120867768585,-0.011017956164418405,-0.0969599624361529,0.021184793114617795,0.019425144719087295,0.020591021965780887,-0.008091060562146812
120,0,-196.0,-0.11111111111111116,0.05908718324351658,0.022745313040745806,-0.020159932659932656,-0.023083860583860583,0.026442040122569677,0.01741182678515235,0.03840096584696384
121,0,-123.0,0.06565656565656564,0.0926933009266292,0.040067473249273435,0.01879030885269739,-0.0016436005072369975,0.056943238376808925,-0.007301140535158013,0.025684234641353332
122,0,-3575.0,-0.08128078817733986,-0.1487158800591637,-0.05408686364792489,0.08383162544818579,-0.012487604400036323,-0.05924061561940075,-0.005641014373324205,-0.07157282938858822
123,1,3350.0,0.07196401799100449,0.03734076868405234,-0.028533231175586968,0.003106779943361726,0.09171080460435782,0.01696844492882421,0.018622620771355236,0.05006427944999403
124,1,5107.0,0.33524904214559387,0.37977513314484845,0.04975608975438548,0.0025117859127324893,0.06023845247983173,0.11724529589463495,0.027329322397946165,0.10235747850544763
125,0,59.0,-0.15131578947368418,-0.03548613548613544,0.018148864831678768,-0.13231438917798288,-0.06454735656070792,0.013554548526620303,-0.012892131054999756,0.020570587669824225
126,1,1917.0,-0.034798534798534786,-0.03455430720441388,0.024640020594701606,0.04738400022013467,-0.02756983553686848,0.007949766661551894,0.023023225214461096,-0.0034451310674230573
127,0,186.0,-0.08823529411764708,-0.12756410256410255,0.0067473438376274494,-0.031247891542009132,-0.05237017884076717,-0.027250329742335988,-0.040062134032361085,0.01231362747952186
128,0,-345.0,-0.25769230769230766,-0.15396098583260365,-0.10330049701056239,-0.03399580120733969,0.03673514394102623,-0.07249031747842427,0.03456956920930887,-0.04968365978456374
129,0,-645.0,-0.050000000000000044,-0.0898256138615442,0.0288353868165422,-0.08350925589561953,-0.11347784568372804,0.014797535715363241,-0.030335010721491806,0.03917832834161927
130,1,430.0,0.31493506493506496,0.1335314345518428,-0.018713174920232153,0.19596871382585657,0.039531995968764166,-0.028654531086398705,0.03382057275517658,-0.026424025079540725
131,1,1155.0,0.12631578947368421,0.08956971168814998,-0.019939589660917502,-0.0034090574028655674,-0.022265664160400933,-0.024096193508698183,0.04973735060215512,-0.036934387931918555
132,1,1318.0,0.09999999999999998,0.17631378522467633,0.002941656862356659,0.09150031885326004,-0.009114195745774711,0.03170558089852149,0.012355357210368123,0.021515020722715605
133,1,-860.0,-0.20000000000000007,-0.09778877887788773,-0.03391225379428169,0.11254541210423563,-0.031223475355054264,-0.033417767242068575,0.01517315740770514,-0.02777580639708005
134,0,-405.0,-0.09999999999999998,-0.0868305104622138,0.02005904616074343,-0.17636981686614034,-0.04301765932725693,0.004626650156061229,-0.03873440143473078,-0.03089229553563455
135,0,-3259.0,-0.2142857142857143,-0.36177690993409817,0.00517274796702364,0.011989359846502734,-0.019545850278932908,-0.0582908280995611,-0.06795783231359986,0.03878248094672754
136,1,-326.0,0.016806722689075626,0.11816052373420893,-0.09066818149878955,0.018292434895252452,-0.11504737092972389,-0.04217729704814088,0.08764737425736435,-0.04504516818529736
137,1,-799.0,-0.10084033613445381,-0.11146642302421195,-0.010454736112703172,-0.026952401007022897,-0.2311007619831148,0.0256540469344827,-0.05542860958287732,0.06844519369631569
138,1,-1156.0,-0.17142857142857143,-0.041859462328142305,0.035343871274511905,-0.05831052001220072,-0.16327534282023448,0.026567440342430193,-0.04997110302659169,0.03971438646374176
139,1,-79.0,-0.04201680672268909,-0.02656454076550152,0.030691617011586632,-0.007517424219104951,-0.0732510953099188,0.013310590309357773,-0.03940650679912072,0.06109090008173301
140,0,1385.0,0.09033613445378152,0.09388872614192034,-0.0016002500457951152,0.041486787022501304,0.06043514986045945,0.03370694721242351,0.03556679574684446,-0.015489979120414499
141,0,-95.0,-0.023017902813299296,-0.017681784639836495,0.023242974068412123,0.12271725858682381,0.014391444170014644,0.021386762574033602,0.009747988054851386,0.013868393692861192
142,0,2765.0,0.23333333333333328,0.14257794567085091,0.09139927941870729,0.10822916666666665,0.040758125316948834,0.07711481867914205,-0.0005184022602482408,0.07218906192089619
143,1,920.0,-0.09999999999999998,-0.10953992426073644,-0.024627465736010525,-0.10108630952380943,0.08151283357165706,-0.00041965778138153276,-0.025968166669250448,-0.0005144783531909058
144,0,-985.0,0.023809523809523836,-0.08167210138837522,0.11717716875900758,0.17642949808128378,-0.16067280058876696,0.03665168878088576,-0.06881489962503595,0.06742891168390269
145,1,2810.0,0.28181818181818175,0.2744675830334493,-0.04669724632653006,-0.02747573133936776,0.1512248264760227,0.04558992283847718,0.04173522580991984,0.0192173932306533
146,1,2780.0,0.22727272727272724,0.29382081686429506,-0.035148351131084284,-0.10003102957648413,0.06664428075911333,0.05173128174260844,0.027820151794109627,0.03608695426814723
147,0,-2287.0,-0.026645768025078342,-0.07799499103846919,-0.013979007252530262,0.07995980856482432,-0.02058390609372296,-0.059662025482756786,0.03344150210081909,-0.06272756151317443
148,0,377.0,-0.1111111111111111,-0.021699346405228748,-0.001568396094383459,-0.1352748848827281,-0.053342953342953414,-0.017513135875728114,0.02428722384467591,-0.012836588574982488
149,0,-1690.0,-0.19298245614035087,-0.19030725372188795,-0.036624321083395556,0.11154685957317545,0.009085505138136718,-0.037166697865043674,-0.02267302219571188,-0.003634703897927416
150,0,2892.0,0.22171945701357465,0.04550794286477089,0.10971717402210812,0.019572747513924016,0.038537932655579754,0.048290399828686104,-0.04947798599653136,0.07117389240087801
151,0,1937.0,0.14845938375350143,0.0027146967504916297,0.09818500017837994,-0.010525492248181334,0.00969138238045808,0.05356244811688893,-0.029907871847061396,0.06361905121661104
152,1,515.0,0.20517241379310341,0.2171301736519129,0.019979356588045998,0.012636494252873609,-0.01609345635207704,0.016607813276020122,0.03825886720431898,-0.030100120270414588
153,1,-1412.0,-0.011494252873563204,-0.05902265902265902,-0.07976659780955336,0.051849156590536016,0.09075192049329978,-0.06371804919726065,0.04210975793833327,-0.06981410737591837
154,1,-179.0,-0.05978260869565222,-0.09956010413861205,0.02703144138598154,0.07493668268124798,-0.04682821673037385,0.011874801129419521,-0.02314298493797934,0.06202719062976675
155,1,-1127.0,0.0,-0.09766221786630536,-0.05952606467778716,0.04875090187590192,0.03387041199541185,-0.04252210402870504,-0.01100923086750416,0.01016888877712202
156,1,143.0,0.023809523809523836,-0.025235490107358816,0.11245541062303395,0.07305075876504452,-0.13679108589822872,0.04334860735791368,-0.07988038672261871,0.0007854705427199349
157,0,-2371.0,-0.5058823529411764,-0.358,0.05303898323100814,0.010388973771326748,-0.17583202744967452,-0.011367801782871334,-0.077230980507483,-0.017688075999716446
158,0,-4070.0,-0.14935064935064934,-0.3699900814439183,0.022640282301263165,-0.15230107194392906,-0.035515152235931324,-0.012296083276903014,-0.03967687048939372,0.0543803754186164
159,1,6065.0,0.14935064935064934,0.3775003256238021,0.03348663529188596,0.05616684902399183,0.020293350923904496,0.051715393987884606,0.037697219171742125,0.06185922575470493
160,0,-8025.0,-0.18506493506493504,-0.46992377988991874,-0.01726516516992288,-0.04829535543821262,0.041954699527831374,-0.08714410989891086,-0.04527143706090009,-0.05190437410600085
161,0,-7570.0,-0.05594405594405594,-0.3958186481095429,0.06848605448603298,-0.00782945686791836,-0.03360515746879367,-0.02656437043048987,-0.07802033606165881,0.004560358197055747
